79452,"A few weeks back a show called ‘Mazaaq Raat’ aired on Duniya news channel aired dehumanizing comments from ex-Pakistani cricketer Aqib Javed. Due to mass uproar on social media and huge number of complaints to PEMRA, PEMRA issued notice to Duniya news and asked the program to air an apology for those comments. Pursuant to PEMRA instructions, the said show air a sort of apology for the comments of Aqib Javed, but that apology was more of a mockery than an apology. 1. PEMRA should notify Duniya news to apologize unconditionally and in written form to Puhstun nation for its constant mockery and clowning of Puhstuns. 2. The program ‘Mazaaq Raat’ should be taken off-air immediately. 3. A special body be set-up to receive all such complaints about stereotyping, caricaturing and clowning of any nation or group of people."
79453,"The advertisement for cake-rusk biscuit is against our cultural and religious values. The add consists of various actors dancing, among whom there is one lady with very obscene dress. Please ban the advertisement."
79454,Racist comments ahainst specific ethinic and improper language We request pemra to block dunya news for 1 yeat Mantain a specific law for racism
79455,"This complaint is against Nadia Mirza host of show 10pm with Nadia Mirza dated 10-04-2016. As an anchorperson she said, ""I believe that all allegations against nawaz sharif in Panama leaks have solid grounds. She also said, ""kab tak hum in choron luteron (referring to Nawaz Sharif) kay peechay chalte rahen gay, yeh hum se hamara paisa loot loot kay bahir le jaen gay, kuchh prove nahi ho sakta kyun kay illegal nahi hai lekin unethical hai, kya yeh hamari ikhlaqi zimmadari nahi hai kay aap pooray mulk kay liye aik sharmindagi ka baes ban gae hain aur apko yeh ehsaas nahi ho raha hai, sirf aap ne yeh sochna hai kay sirf apni kursi bachani hai"". She doesn't deserve to be an anchorperson."
79459,the are just mocking the patriotic pukhtoonz pl stop theses barking Dogs... thanx Go Dunya news Go
79461,"Duniya news in a program called Mazaaq raat is continously mocking Pusthuns by their stereotypcial depiction of Pushtuns. 1. PEMRA should notify Duniya news to apologize unconditionally and in written form to Puhstun nation for its constant mockery and clowning of Puhstuns. 2. The program ‘Mazaaq Raat’ should be taken off-air immediately. 3. A special body be set-up to receive all such complaints about stereotyping, caricaturing and clowning of any nation or group of people."
79462,"Vulgarity, LUX VEET AALWAYS CAKE ADD NEW MODAL IN IT please stop this adds"
79463,"Slander against basic cultural values, morality and good manners, Vulgarity, LUX, VEET ALWAYS ,VULGAR ADDS IN ALL TV CHANNELS PLEASE STOP THIS PLEASE STOP THIS"
79464,The programme Mazaq Raat is against Pakhtun stereotyping. This should be bain. The channel should stop this programme immediately
79465,"A few weeks back a show called ‘Mazaaq Raat’ aired on Duniya news channel aired dehumanizing comments from ex-Pakistani cricketer Aqib Javed. Due to mass uproar on social media and huge number of complaints to PEMRA, PEMRA issued notice to Duniya news and asked the program to air an apology for those comments. Pursuant to PEMRA instructions, the said show air a sort of apology for the comments of Aqib Javed, but that apology was more of a mockery. In a skit, meant to be an apology, a clown was shown representing all Pashtuns, to whom the host of the show apologized, and the clown accepted his apology. 1. PEMRA should notify Duniya news to apologize unconditionally and in written form to Puhstun nation for its constant mockery and clowning of Puhstuns. 2. The program ‘Mazaaq Raat’ should be taken off-air immediately. 3. A special body be set-up to receive all such complaints about stereotyping, caricaturing and clowning of any nation or group of people. This clowning violates several of clauses of PEMRA acts and can result in law suits against the actors and directors of any show. We expect PEMRA to take stock of our concerns and fulfill its legal responsibilities by meeting our demands."
79466,In Geo Ent.. some darams have show Bold scenes like in this link http://www.dailymotion.com/video/x43c844_where-is-pemra-sleeping_news wihtout marriage relationship balance the bold scence and Islam
79467,Aaj News Showed burnt body of the student who committed suicide in a university in Karachi on 8.4.2016 at 2300 hours headlines . It could be seen that the boy was covered with plasters and his blackened face was clearly seen.. I suggest that media should not be given access to emergency wards of the hospitals in anyways. There is nothing informative to be shown there.
79469,"I am observing that few program on the name of so called entertainment making some serious offense regarding the brave and historic history bearing Pathans of this homeland. Two programs: very recent 11 April night that of Wajahat khan; and in routine the Mazaaq Raat. This practice will seriously harm the concept of the ""One Nation"" and this is what the enemies want us to do by ourselves. Copied Massage: This clowning violates several of clauses of PEMRA acts and can result in law suits against the actors and directors of any show. We expect PEMRA to take stock of our concerns and fulfill its legal responsibilities by meeting our demands."""
79471,"why in all pakistani channels are showing indian advertisements, dramas, movies and songs .i.e we cant watch with families. Why PEMRA is on agenda of protecting the culture of India instead of Pakistan, our solders have died fighting against terrorism as indian are involved in terrorism, we loved our beloved country Pakistan and this is unbearish-able to us that our national channels/private channels are showing indian adds, dramas, films, news and songs and all those channels are not sincere with country and peoples of Pakistan. regards saqlain shah please Ban Indian, Advertisements/Dramas/un necessary news as showing Geo News as they have on aired Indian National Anthem on geo news one or two days before Pak-India match/Songs/Movies. our many news channels are show indian movies dont allow them. Be Pakistan,"
79472,"its program 'Mazaq Raat' ridicules & insults Pakhtuns, not justified on basis of freedom of expression or acceptable joke entertainment Satire. I have personally found it degrading, a result of a racist narrow mind. But as a Prof, have heard many youth extremely annoyed by it, expressing their anger much strongly& I must add dangerously. While there is nothing wrong in having healthy debates or satires but such targeting of a national identity is harmful to this State, to say the least Prof. Ijaz Khan Dept of IR Univ of Pesh Kindly take strict action against this program by either taking it off air or removing the character showing Pakhtun as a clown. PEMRA must be vigilant to such programs, that spread ethno linguistic hate."
79473,just spreading wrong image that impacts our society just by showing fights of fake husband wife on air please take action against host (Nida Khan) and against the channel and please take 1st step its all on you please . i am also attaching the links please see this https://www.youtube.com/watch?v=65eex-nbP8U https://www.youtube.com/watch?v=eRnVQOAH_lU&feature=youtu.be please dont allow the bloody channels and ban them so that the world and the rest of channels will see a possitive step.... thank you
79474,Metro 1 pabandi k bawajood Altaf Hussain ki pic start main full dika hi live farooq sattar ki taqreer main Jab government ne band kiya hai to Kyo pic show karty hai
79476,Unwanted noise added in the news channel by Noora league to hinder the coverage of Panama leaks against these useless politicians Rectify the problem
79477,"ON 11 april 2016 at 22:25 mr Rauf klasra is saying that intelligence agencies can listen peoples conversation even if one is not calling using wifi and other techniques,,he is feeding false informations which are scientifically incorrect.no one can access a phones microphone using wifi and etc, ban him for portraying wrong scientific facts and creating hysteria in public,"
79478,Very valgur images played on geo news at around 11.40pm 12th of April 2016 during the break of program aapas ki baat... it was and IPL ad which was inappropriate... this is to change the mindset of the society to accept such things in its culture.... The channel should be fined and and clear warning should.be given
79479,My viewpoint about advertisement of ISL on GEO NEWS which is against the culture of MUSLIM as well as PAKISTAN. I request you to take action against these type of advertisement and stop immediately and play an important role in the protection of culture of MUSLIM as well as PAKISTAN. I hope that you will take immediate action against these type of advertisement. I hope that you will reply me after receiving my complain otherwise i can take legal action against PEMRA and GEO NEWS. THANK YOU Make rules and regulations about this issue and ensue that none is allowed to make these type of advertisement in future.
79480,"Few weeks back a show ‘Mazaaq Raat’ aired on Duniya news aired dehumanizing comments from ex-Pakistani cricketer Aqib Javed.Due to mass uproar on social media and huge number of complaints to PEMRA. In a skit meant to be apology for the said comments, a clown was presented who was claimed to be representing all Pushtuns.The said clown was angry at the comments of Aqib Javed and threatened to leave his menial job, to which the host of the show apologized and the clown-representing-all-Pushtuns accepted that apology.This is the ever nasty portrayal of Pashtuns,have you ever seen a Pashun mimicking a Punjabi by farting in the public?we will do a public compaign for your racism. 1. PEMRA should notify Duniya news to apologize unconditionally and in written form to Puhstun nation for its constant mockery and clowning of Puhstuns. 2. The program ‘Mazaaq Raat’ should be taken off-air immediately. 3. A special body be set-up to receive all such complaints about stereotyping, caricaturing and clowning of any nation or group of people. This clowning violates several of clauses of PEMRA acts and can result in law suits against the actors and directors of any show. We expect PEMRA to take stock of our concerns and fulfill its legal responsibilities by meeting our demands."""
79481,"Assalam-o-alaikum, I am a Pakistani living in Canada, just saw a video on youtube and thought to brought into your attention https://www.youtube.com/watch?v=VrggS8RbpE4 This type of video are more poisoness and vulger than open sex. I would like to evaluate that these videos are according to Pemra rules and Guideline in the Constitution of Pakistan. If they wants to know every truth, then tomorrow they will show open sex? because prostitution is also in Pakistan I know these Channels are slow poison to our society and their objective My request is to please don't leave our values. Regardless of Religion, these are not our identities. I know i can't see this video with my daughter, can you? I have hope with Mr. Absar Aalam as i use to see him on channels before"
79483,Hum tv and ARY digital showed indecent clips during drama.please ban them. http://www.dailymotion.com/video/x3736gs_pakistani-dramas-cross-their-limits_tv http://www.dailymotion.com/video/x3gvon5_can-you-watch-these-kind-of-scene-in-pakistani-drama-with-family_news .
79491,"Atv is showing an Indian drama ""Kya hua tera vaada"" which includes scenes involving touching / hugging between male and female characters. I have seen this drama for around 10 minutes around 1:45 pm and then I had to change the channel because of these scenes. On air transmission of such foreign dramas should be banned."
79492,"Sir, these TV channels are broadcasting such advertisements about ""Jadu"" and various ""AAMILS"" that are not watchable with family and can lead people to ""Jadu Tona"". They openly advertise their phone No's and other addresses which can create Disputes in the society and it is also Prohibited in ISLAM. According to Pakistani law they can not advertise any thing that's against ISLAM and Society. The Advertisements should be censored properly keeping in view the Islamic Laws and the Trends of our Society."
79493,"I have a complaint regarding that on 14 March 5.17 pm Geo news was showing promo song of IPL. It contains so much vulgarity that is unbearable. I am also a broad mind person but these half nude dancing girls are totally unacceptable. You much watch the IPL promotion airing on Geo news. It is against our cultural and islamic education. Please take strict action on it. Please stop vulgarity and semi nude dance from airing on tv channels, like IPL promo song. A fine should be made for those TV channels who aired that kind of stuff. Every civilized person can't see these stuff with his family. Thanks"
79494,Most of us are shocked to see TV Add run on all TV Channel. We do not know what message is been sent to the people around and how the young generation is commenting. We have heard youngster speaking among themselves about Lux Add. 'Wo uncle Blindfold ho Kar Aunty kay peechay Jata hy Jaisay ' Animal Planet May He Bull gand soong kar She Bull kay peechay Jata hy.And Surf Axcell What message is sent to our little ones. We wonder the Wisdom of TV Channels and the Censor people. Please Use YOUR WISDOM while allowing such adds on TV Channels. These adds are being seen by our very young generations.
79495,"Khara Sach - Mubashir Lucman - Channel 24 Live Date: 13 April 2016 Mubashir Lucman shared a fake tweet of Maryam Nawaz in his program where Maryam is saying that: ""past governments failed to build a single quality hospital in Pakistan, so PM Nawaz Sharif has to go to London for treatment.."" This tweet never existed or was from fake account of Maryam Nawaz Sharif. The program clip was shared thousands of time on internet and caused lots of bad publicity for our head of state. https://www.youtube.com/watch?v=d-9iQJmms_A https://www.facebook.com/zemtv/photos/a.163208547026323.43890.122009694479542/1397113756969123/?type=3&theater Kindly take notice and assure that TV anchors & TV Channels don't spread propaganda based on fake information on Social Media. (Also 24 Live Channel is not in your list of channels in this form)"
79503,"Ptv sports and other private channels show the fresh up elaichi ad which is unethical and totally against our islamic and cultural tradition s,dress is not appropriate .Request is to ban it Request not to show such things that are against our religion and cultures"
79504,Extremely Vulgar content has been aired on morning show of NIda Yasir on ARY Digital which can not be tolerated at all in our society. I am sure You will be ashamed to see this. You can't beleive what they are doing in these Programs. the link is below http://www.siasat.pk/forum/showthread.php?442225-See-What-Nida-Yasir-Is-Doind-For-Rating-in-her-Morning-Show-Vulgar-or-Hilarious-Watch-Video ARY Digital must be fined for this and the anchor of this TV show and the artist who is drawing these pictures should be banned for some specific time period.
79505,"Please Ban new Coca Cola ad as it is spreading vulgarity and un-islamic culture in Paksitan. And please ban all indian program in all channels ,we cant see these vulgar programs with family.its shamefull that these type of things showing on Pakistani tv channels. Please ban all Indian program in all channels as it is spreading vulgarity and un-islamic culture in Paksitan."
79506,pashto 1 channel which is part of the AVT Khyber channels is broadcasting pashto songs sung by afghan singers which are based on the pakhtunistan ideology. These songs are highly detrimental for the territorial integrity of Pakistan. it is suggested that strict action should be taken against such transmissions and AVT channels should be refrained from airing such songs in the future
79507,Lux advertisement is against our culture .such steps should be stopped immediately. Cake rusk advertisement song wording is not proper like ... Ya ilahi ...ye ras milai These foolish and improper advertisements should be stopped immediately. Stop such vulgar lux advertisement and cake rusk advertisement not only should be stopped but also banned
79508,"Me complain kr raha hn nida yasir k morning show ki jis me woh apni zaban ka galat istimal krti h, 13 april 2016 wale mornng show me bhi usne word ""me jb wahn thi us waqt me pregnant thi"" ye family show /tv h, hum family k sath bethe hote hn, or is qism k alfaz sun kr hamen sharam ajati h pr inhen nhn, kinfly apbkuch kren, isko highlight kren k takay ye hosh k nakhun le , Shukria"
79509,"Neo Tv on April 08, 2016 TV show ""Sawa Teen"" Sajan Abbas, the funny character in the clip, who is acting as dealer of the conscience used word ""Hindu Kuttay"" (Hindu DOGS). In our sheer jingoism with India we forget to respect Pakistani Hindus who are loyal sons of the country. Take action against the Neo TV channel and apolgogise. Pl issue a stern warning/guidelines to all other TV channels to avoid such derogatory and abusive language against any religion and sect."
79520,cake rusk biscuit add is on air nowadays in which Soha Ali abroo is wearing a half blouse. being Muslim country this kind of dressing should not be allowed in any TV Channel. please cut that scenes of the add. and Restrict the director not to allow this kind of dressing in adds or dramas.
79521,"ARY program ""Sar-e-Aam"" has been airing recorded coverage of their 'raids' on some of the ""hotels"" and places being used for anti social activities. The programs show vulgar material including sub-standard language (e.g Fahashi kay adday, barihna tasweeren etc etc) objectionable content and intentionally show the dirty things being organized at such places with the help of hidden cameras. This is actually promoting nudism and obscenity in the society through such programs. Plz take action and ban these programs highlighting social evils so openly so that they become no more objectionable. moreover, our kids do ask us the meaning of such unethical, abusive terms used by the host. Plz stop airing such programs."
79522,"The channel is showing such a vulgar and worst programme of waqar zaka, living on the edge, i think PEMRA is sleeping after seeing such a dirty and vulgar programme, i am just surprised how this programme has been allowed to go on Air. i suggest you to watch few of the episodes and language and dirt and filth is being used in the programme wont let u tolerate them. kindly act on this ASAP or we will lodge complaint in High Court on PEMRA as well as on ARY group. Kindly make sure waqar zaka banned and living on the edge programme shud be banned immediatly"
79523,Nadia Khan on her show was too ridiculous while talking to Muhammad Aamir the Pakistani Cricketer. She should be banned
79524,"just look at nadia's show with mohammad aamir the cricketer. har tarhan ki bakwas ki usne kisi ki izat karna nai ati usko, anchor honay ka ye maqsad nai keh ap kisi pe personal attack karo woh bhee live show may.... i suggest that PEMRA should take action on these activities...aise fazool programs ko band hona chahye"
79525,Insulting Our National Heros and trying to be hilarious by reminding the pst instead of moving forward and making it better.Showing bad image of cricketers and showing that they are not good .amir accepted his mistake still she is reminding of his time when he was in jail Please tell these people like nadia khan to promote good image of our country rather than criticism
79526,"During the ""Nadia Khan Show"" where Mohammad Amir had been invited as a guest nadia mentioned that yahya said cricketers should only get paid high if they win the game and amir correctly replied to such a stupid suggestion by saying that this should apply to nadia's show as well. If she does a good show she gets paid. Being the type of person she is she snaps back later with a reply: Itnay aqalmand abhi huway ho ya phir England ki jail main. This was totally unnecessary. No one, especially these money hungry tv show hosts should defame our country like this. Atleast think of what kind of image it will form in others' minds. The owners of the channel/show whatever should not allow such stupid comments to be made against the pride of our nation which is our cricket team. No matter how they perform they are OURS and we should support them. I would suggest Nadia Khan should apologise on live tv for her remarks."
79527,"https://www.facebook.com/kapil.sindhi.71/videos/10209635110664049/ Just watch this few seconds clip of a ""mazahia"" TV show ""Sawa Teen"" aired on Neo Tv on April 08, 2016. Sajan Abbas, the funny character in the clip, who is acting as dealer of the conscience using word ""Hindu Kuttay"" This is how our TV programs show respect towards Hindu minority. To my utter surprise how did the producer/editor let it go and air unedited without knowing the fact that there are over 5 million Hindus living in this country?. Don't relate Pakistani Hindus with India. Every Hindu is not an Indian, every Indian is not a Hindu and 5 million Hindus are citizen of Pakistan. Its our duty to respect all other religions while spreading peace and love within the nation. Sentiments of other should be considered before airing such absurd programs. This is plain derogatory for a certain minority of Pakistan."
79528,"I wanted to register my complain against the Nadia Khan Show which aired on 14th April,2016 on Geo entertainment.The host Nadia Khan insulted and harrassed the national cricket star and hero Muhammad Amir.This is not what we want to see on our televisions.Please take action against her and her show. Ask her,Nadia Khan,to apologize to Muhammad Amir live."
79529,"""mazahia"" TV show ""Sawa Teen"" aired on Neo Tv on April 08, 2016 made derogatory remanrks about hindus. This kind of insulting behaviour in media houses cannot be tolerated because more and more people watch Tv and get inspiration from these shows that belittle our minorities. Strict action should be taken against these channel to prevent such incidents in future and an environment of harmony can be established between different communities in Pakistan Please take strict action these unprofessional media houses"
79530,Nadia khan show is disrespecting pakistani cricketers This show should b banned
79533,"Nadia Khan is a pathetic host, she is always very rude and stupid towards her guest and always try to show them negative side of there past. The morning shows should be about something positive and respectable towards there guest, special nadia khan should be advice to not take it personally."
79535,"@Nadia khan show....Nadia Khan's behaviour, the way she talked with Muhammad Amir was just something unbearable & cheap...she has no right to talk with a nation's star like that... Nadia khan have to say sorry to M.Amir..."
79536,"Why is Pemra not shutting this bullshit channel? The channel is unethical and unprofessional and has resorted to unfair means to compete with rival channels. Therefore, I request Pemra to take an immediate action against them. All channels using such unprofessional tactics to gain TRPS should be shut down."
79537,"Dear Sir, It has noted several times that in our funny talk shows, most of the Punjabi stage actor do not take care of their language and often hurt the sentiments of religious minorities, particularly Hindus. In the latest happening, mazahia"" TV show ""Sawa Teen"" aired on Neo Tv on April 08, 2016, produced by Saim Sheikh, derogatory language used. Sajan Abbas, the funny character in the clip, who is acting as dealer of the conscience using word ""Hindu Kuttay"" (Hindu DOGS) and see the thunderous clapping and laughter by audience and a beaming smile on the face of the Peer. This is how our TV programs show respect towards Hindu minority living in Pakistan. - The TV channel should be given show-cause/warning notice - Fine should be imposed on the TV for using hate speech against religious minorities. - The script of such programs be monitored. - PEMRA should establish a desk to monitor hate speech being used against minorities."
79539,"Geo news is showing indian movie FAN advertisment from last 2 weeks..i could not find any indian tv which promoted pakitani movie..i request you to please control this kind of acts by pakistani tv..yoh should know that this advertisement questions the patriotism of pakistani people...we must atleast encourage our own people, we must create our own hero, . ....additionaly pakistani patriotic movie MAALiK is also on screen..why arent these tv channels promote this maalik movie...be pakistanai and show that you are pakistani. Suggestion for pemra is to please wake up. You are sleeping all the time."
79541,"""In the latest happening, mazahia"" TV show ""Sawa Teen"" aired on Neo Tv on April 08, 2016, produced by Saim Sheikh, derogatory language was used by Sajan Abbas, the funny character in the clip, who is acting as dealer of the conscience. He used word ""Hindu Kuttay"" (Hindu DOGS) and see the thunderous clapping and laughter by audience and a beaming smile on the face of the Peer. This is how our TV programs show respect towards Hindu minority living in Pakistan."" I'll be thankful to you. Regards suneel Kindly take serious notice against such type of shows."
79542,"It has noted several times that in our funny talk shows, most of the Punjabi stage actor do not take care of their language and often hurt the sentiments of religious minorities, particularly Hindus. In the latest happening, mazahia"" TV show ""Sawa Teen"" aired on Neo Tv on April 08, 2016, produced by Saim Sheikh, derogatory language was used by Sajan Abbas, the funny character in the clip, who is acting as dealer of the conscience. He used word ""Hindu Kuttay"" (Hindu DOGS) and see the thunderous clapping and laughter by audience and a beaming smile on the face of the Peer. This is how our TV programs show respect towards Hindu minority living in Pakistan. Immediate Action is required to be taken by PEMRA against the managment of NEO TV"
79545,"Despite the fact that this channel givng us entertainment over the last few ears , but It has a shitty host "" NADIA KHAN "" idk what's she thinks of her , Was watching the highlights of Nadia Khan show and saw her questioning Muhammad Aamir and saying ""Beta buhat akal agayi hai samajhdar hogaye ho, yahan hoye ho ya england kay jail mein?"".. Simply ridiculous, shame on Nadia Khan, such anchors should be banned from appearing on television.. She should be banned , thankyou Make her pay"
79546,"TV show ""Sawa Teen"" aired on Neo Tv on April 08, 2016 against the Hindus calling them Hindu Dogs. There are hindus in Pakistan and it has hurt the feelings of the whole minority. Program The TV Channel should apologise to the whole community."
79550,Neo tv in one of its comedy show pass derogatory remarks against hindu community. Made them publicly apologise to our pakistani 33201 hindu community
79553,"Complaints against Nadia Khan who is an anchor at Geo Entertainment,,, her behavior in a progarame against Star Fast Bowler of Pakistan Cricket team Muhammad Aamir, We should not let anyone interfere in Sporting matters without having proper knowledge of the game ban her from channels or at least warne her about her behavior"
79555,"http://nation.com.pk/blogs/16-Apr-2016/hindu-dog-fueling-anti-hindu-bigotry-in-the-garb-of-entertainment-on-national Abuses language has been used for Hindus in TV programme. pl take strong notice on the owner of TV, porgramme director and people engaged in this humiliation. They should excuse from Hindu community of Pakistan"
79556,Nadia Khan has insulted Muhammad Amir in live TV show. She has insulted the young talent of Pakistan. GEO Entertainment and Nadia Khan should apologize otherwise they should be banned.
79559,Neo TV program called Hindus 'Hindu Kuttay' which is very derogatory and against the dignity of 5 million Hindu lawful citizens of Pakistan...Please take action against the TV channel...http://blogs.dunyanews.tv/12876/comedian-abuses-hindus-pakistani-channel-where-is-pemra/ please have a code of conduct and ethics being adopted by all TV channels and media houses to be obligatory.
79560,"""It has noted several times that in our funny talk shows, most of the Punjabi stage actor do not take care of their language and often hurt the sentiments of religious minorities, particularly Hindus. In the latest happening, mazahia"" TV show ""Sawa Teen"" aired on Neo Tv on April 08, 2016, produced by Saim Sheikh, derogatory language was used by Sajan Abbas, the funny character in the clip, who is acting as dealer of the conscience. He used word ""Hindu Kuttay"" (Hindu DOGS) and see the thunderous clapping and laughter by audience and a beaming smile on the face of the Peer. This is how our TV programs show respect towards Hindu minority living in Pakistan."" Ban and fine the network"
79561,"""It has noted several times that in our funny talk shows, most of the Punjabi stage actor do not take care of their language and often hurt the sentiments of religious minorities, particularly Hindus. In the latest happening, mazahia"" TV show ""Sawa Teen"" aired on Neo Tv on April 08, 2016, produced by Saim Sheikh, derogatory language was used by Sajan Abbas, the funny character in the clip, who is acting as dealer of the conscience. He used word ""Hindu Kuttay"" (Hindu DOGS) and see the thunderous clapping and laughter by audience and a beaming smile on the face of the Peer. This is how our TV programs show respect towards Hindu minority living in Pakistan."" Apologize to the Hindu minority living in the country, and reprimand the people who use such language for minorities in the name of entertainment."
79562,"Against Neo TV It has noted several times that in our funny talk shows most of the Punjabi stage actor do not take care of their language and often hurt the sentiments of religious minorities particularly Hindus In the latest happening, mazahia"" TV show ""Sawa Teen aired on Neo Tv on April 08 2016 produced by Saim Sheikh derogatory language was used by Sajan Abbas the funny character in the clip, who is acting as dealer of the conscience. He used word ""Hindu Kuttay"" (Hindu DOGS) and see the thunderous clapping and laughter by audience and a beaming smile on the face of the Peer. This is how our TV programs show respect towards Hindu minority living in Pakistan."" I'll be thankful to you. PEMRA may ensure all the Pakistani Media Channels for keeping respect of all the religion living in Pakistan, ethically, culturally socially. For NEO TV PEMRA must take serious action against it."
79563,Nadia Khan show MUST be banned. The way she behaves with guest insulting them and acting superior is very wrong. Case in point cricketer Amir Kham was the guest and she kept making fun of him for being in jail and having poor acting. Ridiculed him even. Ban NADIA KHAN SHOW and Nadia Khan.
79564,"Neo TV channel's program AJEEB SA was telecasted , guest were Qandeel Baloch and one Mufti Saab, the program content and discussion was ethically below the level, please check the program and take the notice. Program was re telecaster on 1th April 2016 around 13.30. Tv channel should avoid to make fun of relegious persons in front of models."
79566,"I have a strong complain against show ""sawa teen"" aired on Neo TV on april 08,2016.in this serial a standing comedian are abusing Hindu what is this? we are not abusing any Muslim we have to many friend belongs from Muslim community and personally we are not a just friend we are good friend . And may be these guys forget his past but 95 % Muslim community which is either in India, Pakistan Bangladesh converted from Hindu only so according to that we are brothers of each other why this type of hatred speech are always coming from your country. Please stop this and ask channel actor,producer for apologizes for his Hindu community which is living in Pakistan."
79567,Use of offensive language against the religious minority of Hindus in Pakistan in the TV Channel NEO (link: https://www.facebook.com/kapil.sindhi.71/posts/10209635189666024?fref=nf&pnref=story). I am from India and am writing this because I believe that Pakistan too is a civilised society where humanity is given utmost importance and respect for all faiths is inculcated in every citizen of the country. Media of a country shows its face. No one should be allowed to tarnish the face that Pakistan shows to the world. I am sure that the same is also the request of many common Pakistanis. Strict action should be taken against the TV Channel NEO that showed hatred towards Hindus in Pakistan as per the law of Pakistan.
79570,"Pemra and these tv channels are pro indian, i hate all of you Be Pakistani"
79571,"I want to bring in your notice that today 4/18/2016 at 11:10 PM on Capital TV program ""Conflict"" male analyst have passed very insulting comments about beard of our famous cricketer specially naming Inzamam Ul Haq with comments that they have beards and because of that they should not be inducted in PCB. Please look into that matter. This is promoting hate in Pakistan for people who follow Islam. One can raise objection about some ones competancy, skill set or experance. But passing comments on some ones faith is not correct. Please check programs 5minut clip from 11:05 to 11:10 PM 4/18/2016. Please define some policy and EDUCATE ""Analyist"" to discuss issues not to create issues. In this particular case what Beard of chief selector has to do with Cricket? Players like Hashim Amala has bigger beard then Inzamam."
79575,Sir on geo super now a days an advertisement of (IPL) is broadcasting in which half nude girls are dancing on songs it is against our society morals. So kindly take action Pemra should itself take notice against these types of things
79578,"On a Neo TV show a comedian said ""Hindu Kutta"" http://zeenews.india.com/news/south-asia/in-pakistan-comedy-means-calling-hindus-dogs_1877274.html Seriously, we already have problems with minority oppression in our country, the last thing we need is horrible stuff like this to be on tv"
79580,"hi, I want to complain regarding neo tv program in which they called hindus as dogs. see the following link https://www.facebook.com/kapil.sindhi.71/videos/10209635110664049/ Regards Naresh no program should go air before checking each and every dialogue. also dont expect respect when you dont respect others."
79582,nudity and vulgarity on the recent ARY film awards. dance performance of humayum saeed and Ahmed Ali butt had girls dressed in shorts and skirts showing their bodies. totally unacceptable. please take strict action against them. better do this now before they raise vulgarity to a whole new level. please either ban ARY channel or impose severe penalty.
79583,"Aaj 19th april 2016, subah 7-57 bjay GEO news per IPL k hawale se advertising dikhaie gyee, jis me larkion ko half nued andaaz me dance kerte huwe dilkaya gya.. NEWS chanels per is qisam ki footage intahaaie ghair munasib he.. Is qisam ki footage hmaare muaashre k lye bhi qabile qabool nhi.. News channels ko bachon k saath bhi daikha jaata he tou aisi footage (advertising) daikh ker sar sharam se jhuk jaate hn... Plzz is per action lijye.. kam az kam news channels per tou is qisam ki footage na chlay. Akhlaqi iqdaar ka paas kerte huwe news channels per be hayaaie ko roka jaaye."
79584,"Aaj 20th april 2016, subah 7-57 bjay GEO news per IPL k hawale se advertising dikhaie gyee, jis me larkion ko half nued andaaz me dance kerte huwe dilkaya gya.. NEWS chanels per is qisam ki footage intahaaie ghair munasib he.. Is qisam ki footage hmaare muaashre k lye bhi qabile qabool nhi.. News channels ko bachon k saath bhi daikha jaata he tou aisi footage (advertising) daikh ker sar sharam se jhuk jaate hn... Plzz is per action lijye.. kam az kam news channels per tou is qisam ki footage na chlay. Akhlaqi iqdaar ka paas kerte huwe news channels per be hayaaie ko roka jaaye."
79585,"Vulgarity, time was 7-8 pm it was a talk show hosted by Mr. Raja Matloob and their guest was Qandeel Baloch and the discussion was not up to the mark which is not according to our Pakistani culture this being an senior citizen it was not up to the mark no"
79588,The aforementioned channel needs to shut down due to its close links with terrorist organisations in Pakistan. Pemra must shut down all channels which have links or are financing terrorist groups.
79590,Kyn ye log boudy building walon ki pic on live dikhai kal ko bikni wali videos bhi news main shear karain ge Kuch tahzeeb karain har ghar main news chanal chalta hai kya ladies nahi dekhti hun gi kitnne afsos ki baat k family main bethay huay ye news chalay
79592,"Racialism, they were making fun of dark people, they were talking like "" bachy jab ghar main paida hotay hain wo itny kaly paida hoty hain k woh na maan pay na baap pay jaty hain balky ghar main kam karny wali servant pay chaly jaty hain"",and many more talks in hwich they were making fun of it they actually creating inferiority complex for them, and ite against nature as well i want that Nida Yasir should say sorry for it"
79595,", 10-11pm they aired Altaf Hussain's meeting with British Ambassador they showed the videos of few mints again and again if govt. has banned on airing ALtaf Hussains footage/picture and video than why the host showed it on TV. no"
79596,"Dear Sir / Madam, I am writing in regard of a news of ( Student suicide in Karachi) being telecast over Pakistani TV channels. In my opinion it has a negative effect on our youth & society and I understand that Pemra should stop these kind of news being telecast. Hope my request will be delt with all sympathies."
79598,Dear is it not looking odd to you when there is vulgarity on tv channels on the name of exercise in morning shows. have you ever noticed that what the tv channels are playing on the screen? if you not noticed then check the link below. http://www.zemtv.com/2016/04/20/whats-going-in-morning-show-on-the-name-of-yoga/ stop this show
79599,"The soap ""beqasoor"" being aired on ARY digital is displaying a islamically wrong concept, a man cannot marry an aunt and hr niece at the same time. I request you to take down the soap instantly, as it is polluting the minds of our general population showing this as an acceptable act. It is islamically wrong and living in a muslim country one should not have to see such content."
